Sample,Location,Compound_Class,C,NOSC,CUE,lambda,AImod,DBE,Calculated m/z,Rel. abundance gC/gC WOEM,bioavail_OC conc mgC/gsoil,bioavail_WEOC mgC/gsoil,alpha_diversity,abs_stoichMet_donor,stoichMet_hco3,qs_max,mu_max,DR,BiomeType
MOAB_TOP,TOP,Cond Hydrocarbon-like,16.775577557755774,0.5504623253983865,0.4433144874208654,0.06188642500686174,0.6365666885884697,12.509900990099009,369.0367115759684,0.19183303770238141,0.007161041825924718,0.037329554448461,303,0.13446541439890006,1.255734988084518,1.244211246720657,0.5515768710832439,3.4495376746016135,Desert shrubland
MOAB_TOP,TOP,Tannin-like,16.453658536585365,0.4043877853542841,0.45827840161501193,0.06162698312067364,0.24471067347460806,8.71219512195122,410.7816032821588,0.1272974298977243,0.004751956340516246,0.037329554448461,205,0.13261972718399817,1.1820797063006139,1.2170184696569921,0.5577332790103543,3.595612214645716,Desert shrubland
MOAB_TOP,TOP,Protein-like,20.829787234042552,-0.9274770173646578,0.5908134053833318,0.03324958451058789,0.04231277196418301,4.882978723404255,445.2399024547182,0.11084273691361288,0.00413770998283315,0.037329554448461,141,0.08125775611426511,0.6925817709758625,0.7014925373134329,0.41445119482114323,4.927477017364658,Desert shrubland
MOAB_TOP,TOP,Lipid-like,24.333333333333332,-1.2511415525114158,0.62464546506591,0.024694854434395314,0.1157468857864657,5.851851851851852,468.34938224102467,0.02479525984073669,0.0009255960022885187,0.037329554448461,27,0.06579074484535422,0.600908124570286,0.5634782608695652,0.3519741403153997,5.251141552511416,Desert shrubland
MOAB_TOP,TOP,Unsat Hydrocarbon-like,28.666666666666668,-0.8630490956072352,0.5863833863278559,0.024605892424414112,0.44347806999992667,14.648148148148149,484.9806393387617,0.02921085405895008,0.001090428167079625,0.037329554448461,27,0.05948961335464667,0.705368916166538,0.516471838469713,0.3028505055848437,4.863049095607235,Desert shrubland
MOAB_TOP,TOP,Amino Sugar-like,14.48,-0.3480662983425411,0.5327109651064487,0.060579459223882436,0.0,3.8,373.5228512327763,0.013661923991395254,0.0005099935355075248,0.037329554448461,25,0.12964023270454542,0.8771905695618177,1.1435832274459976,0.6091993247723048,4.348066298342541,Desert shrubland
MOAB_TOP,TOP,Carbohydrate-like,15.416666666666666,-0.14054054054054088,0.5136214245149917,0.06049290609025135,0.0,3.8333333333333335,420.53580381213243,0.006981922481790391,0.00026063205543892836,0.037329554448461,12,0.12628925073777092,0.9469592822073014,1.1279373368146213,0.5793327816983718,4.140540540540541,Desert shrubland
MOAB_TOP,TOP,Other,8.5,1.5294117647058822,0.34549618189220194,0.1405162343016468,0.6111111111111112,7.0,249.4940724935041,0.0006415820658942523,2.3949972661955584e-05,0.037329554448461,2,0.3405162343016468,1.8943879915639976,3.4285714285714284,1.1845583379161209,2.4705882352941178,Desert shrubland
NOGP_TOP,TOP,Cond Hydrocarbon-like,26.038492274906766,0.37425638245088155,0.45247967884709694,0.0403887032545791,0.6848155919124691,20.230554075652638,530.7118919226583,0.44138717361118945,0.08604716137945634,0.194947126975769,7508,0.08487603575836707,1.2100440014189513,0.7626399857792224,0.34507909584133717,3.6257436175491184,Temperate grasslands
NOGP_TOP,TOP,Lignin-like,23.752633989922124,-0.09964257244979358,0.4992589570045356,0.041194968804576695,0.3181362813558698,12.322721026110857,507.9041436489963,0.3512096000361242,0.06846730249335135,0.194947126975769,6549,0.08432616662683208,1.0029685716603283,0.7393919626672353,0.36914806009878043,4.099642572449794,Temperate grasslands
NOGP_TOP,TOP,Tannin-like,17.59363776295536,0.635170603674541,0.42603236004461476,0.06246767295397326,0.19329882932014747,9.830169317598768,466.2671965183657,0.07741891785105494,0.015092595608636235,0.194947126975769,1949,0.13341411081148757,1.3472395380840987,1.2162246489859596,0.5181510575519216,3.364829396325459,Temperate grasslands
NOGP_TOP,TOP,Protein-like,18.791393826005613,-0.7126642771804059,0.5610486963636205,0.0416348295551624,0.01922516992728353,4.591674462114125,427.1785583843592,0.045354074709594384,0.008841646561279809,0.194947126975769,1069,0.09485067981402341,0.7823764790496748,0.813030802383065,0.456149871780487,4.712664277180406,Temperate grasslands
NOGP_TOP,TOP,Carbohydrate-like,14.30239099859353,0.07277018389222212,0.4870535923122068,0.06877913061773337,0.009845288326300985,2.432489451476793,470.47342841439513,0.022959258548479956,0.004475841491520032,0.194947126975769,711,0.1435537700408103,1.0531621484458507,1.281850961538462,0.6243301156261643,3.927229816107778,Temperate grasslands
NOGP_TOP,TOP,Unsat Hydrocarbon-like,29.668458781362006,-0.8595590456055566,0.577534207978505,0.02465578587485277,0.4598553342296609,15.474014336917563,496.9031658644973,0.037377374891344836,0.007286611848963922,0.194947126975769,558,0.05836161492951904,0.7314991669501569,0.49939092604101937,0.2884153429427523,4.859559045605557,Temperate grasslands
NOGP_TOP,TOP,Amino Sugar-like,15.994520547945205,-0.3292223364165814,0.5228751797268347,0.05705093367255317,0.0,3.921917808219178,414.41035431889117,0.013180858629759658,0.0025695705209454163,0.194947126975769,365,0.11957234511482792,0.9125023309051107,1.039803750890243,0.5436875731273726,4.329222336416581,Temperate grasslands
NOGP_TOP,TOP,Lipid-like,18.932960893854748,-1.1684862791383877,0.6082398508426313,0.03401941549673187,0.07251198168476593,4.354748603351955,392.76534630561457,0.007651581003127009,0.0014916537333819829,0.194947126975769,179,0.08683735589212874,0.6440882632314207,0.735784425667961,0.44753340932061175,5.168486279138388,Temperate grasslands
NOGP_TOP,TOP,Other,9.954545454545455,1.1663405088062624,0.37429887009941004,0.11949109114192125,0.38285809113623687,6.0227272727272725,337.4259826046871,0.0034611607193253784,0.0006747433382338684,0.194947126975769,154,0.26838611876623064,1.6716618186274776,2.5524861878453042,0.9553926960548479,2.8336594911937376,Temperate grasslands
NWBA_TOP,TOP,Lignin-like,22.951450892857142,-0.13761579420846548,0.506702038078977,0.04176071944546834,0.31390134709548567,11.443638392857142,489.713612522176,0.4331237692056572,0.03581106441844486,0.0826809031610568,1792,0.08598787251053039,0.9735464333066989,0.7581797668296354,0.3841712330828198,4.1376157942084655,Temperate forests
NWBA_TOP,TOP,Cond Hydrocarbon-like,25.270429654591407,0.3590478730497395,0.45733922542298444,0.040878463377722635,0.6366691974904357,18.990311710193765,516.3922543062138,0.3158836971745701,0.026117549376247225,0.0826809031610568,1187,0.08652645722466532,1.1865607505569173,0.7825370373761605,0.3578848825384103,3.6409521269502605,Temperate forests
NWBA_TOP,TOP,Tannin-like,20.322388059701492,0.5217391304347823,0.4411736045402321,0.05211894334309973,0.2612112161461357,11.223134328358208,510.55384144033263,0.14338819911751388,0.011855465805673496,0.0826809031610568,670,0.11153617307282944,1.2666813918800681,1.018581081081081,0.4493710870570269,3.4782608695652177,Temperate forests
NWBA_TOP,TOP,Protein-like,17.519607843137255,-0.7017347509792957,0.5611101642184295,0.04464604643620229,0.02725308369129622,4.431372549019608,380.34458733241627,0.03763729609620994,0.0031118856337747558,0.0826809031610568,204,0.1017249496259057,0.7821812253087598,0.8740776005712924,0.4904538259962087,4.701734750979296,Temperate forests
NWBA_TOP,TOP,Unsat Hydrocarbon-like,29.27741935483871,-0.9290436315557518,0.5879304732286564,0.02393931584633409,0.4348884322594464,14.63225806451613,497.7641501530531,0.04778904579871313,0.003951241467842709,0.0826809031610568,155,0.05809533171235436,0.7008813891010587,0.4989270386266094,0.2933344099263146,4.929043631555752,Temperate forests
NWBA_TOP,TOP,Lipid-like,21.363636363636363,-1.160283687943262,0.6068410747958578,0.030326199885448914,0.047574092364989,3.765151515151515,414.0867807980091,0.014848513569013996,0.0012276885124852842,0.0826809031610568,66,0.07713471052374679,0.6478779066436813,0.6531061022539858,0.39633160904754217,5.160283687943262,Temperate forests
NWBA_TOP,TOP,Amino Sugar-like,15.428571428571429,-0.07777777777777839,0.4963473000634272,0.06382610182002538,0.0,4.628571428571429,398.1917209811377,0.005686664771111744,0.0004701785792496834,0.0826809031610568,35,0.13058359500803624,1.014718322981131,1.1444141689373295,0.5680268829063744,4.077777777777778,Temperate forests
NWBA_TOP,TOP,Other,11.375,1.0329670329670328,0.39177164398472236,0.09995180592715254,0.42213446275946276,7.5625,324.8858186001016,0.0009583083225392012,7.92337976142985e-05,0.0826809031610568,8,0.22439625037159697,1.5525073479769154,2.1333333333333333,0.8357795071674077,2.967032967032967,Temperate forests
NWBA_TOP,TOP,Carbohydrate-like,10.833333333333334,0.030769230769231104,0.48876908780754225,0.0911830492883253,0.0,2.5833333333333335,311.9259538428224,0.000684505944670858,5.659556972449892e-05,0.0826809031610568,6,0.18885746789297644,1.0459559021739115,1.6744186046511629,0.8184040540033266,3.969230769230769,Temperate forests
NWBB_TOP,TOP,Lignin-like,26.21683408382404,-0.17120283268153447,0.5035249724828718,0.03734604301873815,0.3086159707496494,12.878074125389677,557.4265227818546,0.500628365060257,0.029509748269313314,0.058945418056289,2887,0.07575280872144,0.9859988176336508,0.6584016977606031,0.3315216967475837,4.1712028326815345,Temperate forests
NWBB_TOP,TOP,Cond Hydrocarbon-like,30.445117335352005,0.1632602317370333,0.47244199463058906,0.033568028297956506,0.6277802984916538,22.305828917486753,581.5544964078746,0.2660166946674957,0.01568046527712772,0.058945418056289,1321,0.06952385632797478,1.1166619635113473,0.6163856233717419,0.2912064533673647,3.8367397682629667,Temperate forests
NWBB_TOP,TOP,Tannin-like,20.83296943231441,0.5068385473982087,0.4381674400773187,0.05183530519076674,0.24298937620806202,11.33296943231441,525.6264367994686,0.12622200468297332,0.00744020883394073,0.058945418056289,916,0.10954907656790447,1.2822325634774243,0.9893789378937896,0.4335136364833383,3.4931614526017913,Temperate forests
NWBB_TOP,TOP,Unsat Hydrocarbon-like,32.85196374622357,-0.8771381276439216,0.5780286333118687,0.02222144493977984,0.43305553120994916,16.672205438066467,550.8599542396221,0.07192464910772163,0.004239628510206545,0.058945418056289,331,0.05266102559087419,0.7300181035503505,0.4493721009163932,0.2597499413411859,4.877138127643922,Temperate forests
NWBB_TOP,TOP,Protein-like,17.484076433121018,-0.6885245901639347,0.5564834488931223,0.045584257283074116,0.031144717577974653,4.464968152866242,394.2681233369615,0.018156443056896805,0.001070239126403988,0.058945418056289,157,0.10277915710092475,0.7969986384843213,0.8783216783216784,0.4887714767900431,4.688524590163935,Temperate forests
NWBB_TOP,TOP,Lipid-like,24.06122448979592,-1.2824427480916025,0.6150250057144552,0.02601489171033368,0.03279402694629535,3.7448979591836733,449.5268929062395,0.007798341116240923,0.0004596764772423686,0.058945418056289,49,0.0675755363244134,0.6259501495200694,0.5664739884393064,0.34839566797697463,5.2824427480916025,Temperate forests
NWBB_TOP,TOP,Amino Sugar-like,17.83783783783784,-0.2181818181818178,0.5079974505039819,0.054295471524012894,0.0,4.756756756756757,456.2063293424539,0.004365483576521637,0.00025732525443593156,0.058945418056289,37,0.11035607758461896,0.9685138163742841,0.9568965517241379,0.48610100867191375,4.218181818181818,Temperate forests
NWBB_TOP,TOP,Carbohydrate-like,20.72,0.06563706563706573,0.4826059158583508,0.048482955281743394,0.0,4.28,604.3656106092194,0.003426243170663951,0.00020196133605729174,0.058945418056289,25,0.10000405439852454,1.0720840071374285,0.8832188420019628,0.42624663814770924,3.9343629343629343,Temperate forests
NWBB_TOP,TOP,Other,14.733333333333333,1.3393665158371046,0.3560728681208869,0.08347347238994456,0.42765951454805945,10.533333333333333,427.19854977886513,0.0014617755612292144,8.616497156112253e-05,0.058945418056289,15,0.19061632953280172,1.8084139217832784,1.8367346938775515,0.654011390426119,2.6606334841628954,Temperate forests
NWBC_TOP,TOP,Lignin-like,26.66263879817113,-0.144829191215198,0.5015899285292488,0.036768667065660565,0.3193774277446507,13.396309601567603,568.4076323543721,0.4069597033078779,0.05678165897338525,0.139526489998515,3062,0.0747735608562205,0.9936604447624751,0.6515124649810277,0.3267920907457484,4.144829191215198,Temperate forests
NWBC_TOP,TOP,Cond Hydrocarbon-like,30.64854517611026,0.279636245534264,0.46045822393981267,0.034025360902244506,0.6438888007036347,23.032733537519142,607.1996017487915,0.3990489103343768,0.05567789379668773,0.139526489998515,2612,0.07085979665418352,1.1717496789257302,0.6314474700332403,0.2907551805627939,3.720363754465736,Temperate forests
NWBC_TOP,TOP,Tannin-like,21.072916666666668,0.5343998561991645,0.4348752573352672,0.051611208038389506,0.24345789987765587,11.553977272727273,532.7668204308543,0.11092556776264632,0.01547705512101447,0.139526489998515,1056,0.1091215814823729,1.2995099931129206,0.9858921161825726,0.4287400877297074,3.4656001438008355,Temperate forests
NWBC_TOP,TOP,Unsat Hydrocarbon-like,32.73099415204678,-0.86492763980704,0.5762079868189358,0.02247058078015059,0.4431836684335836,16.826023391812864,544.8209192843634,0.055799254281897394,0.0077854740944877515,0.139526489998515,342,0.05302266225236785,0.7354844481082038,0.45216497117044324,0.26054106774816327,4.86492763980704,Temperate forests
NWBC_TOP,TOP,Protein-like,16.99441340782123,-0.5700197238658786,0.5432997239847411,0.049463587411831385,0.026128521820395236,4.73463687150838,384.40242499648105,0.01516359938587921,0.002115723798055364,0.139526489998515,179,0.10830645394700561,0.8406046531105646,0.9270608545533014,0.5036719063958669,4.570019723865879,Temperate forests
NWBC_TOP,TOP,Amino Sugar-like,16.254901960784313,-0.04825090470446192,0.48835968393187495,0.06214654374462608,0.0,5.0,418.11916216542517,0.004132354993719218,0.000576572987701478,0.139526489998515,51,0.1259725270580945,1.0476710770815754,1.094159713945173,0.5343434920732555,4.048250904704462,Temperate forests
NWBC_TOP,TOP,Lipid-like,23.77777777777778,-1.2757009345794401,0.6137914623995956,0.02646243248354768,0.01851051162026772,3.236111111111111,444.22245569188686,0.004266943153948917,0.0005953516012936856,0.139526489998515,36,0.06851850724990281,0.6292178390532448,0.5739592559787421,0.3522912910849759,5.27570093457944,Temperate forests
NWBC_TOP,TOP,Other,14.818181818181818,1.4069529652351735,0.3486571077138984,0.08424997027378885,0.41836895474666375,10.696969696969697,435.6326018149094,0.0024375411241600703,0.00034010155728108905,0.139526489998515,33,0.19355596396464053,1.868147466021492,1.8738170347003151,0.6533196277036455,2.5930470347648265,Temperate forests
NWBC_TOP,TOP,Carbohydrate-like,16.933333333333334,0.14173228346456712,0.47350339233357963,0.06043381057173876,0.0,4.1,483.6689776901404,0.0012661256554941877,0.00017665806860817302,0.139526489998515,15,0.12471952485745304,1.111917287586205,1.1020408163265307,0.5218200650206797,3.858267716535433,Temperate forests
OAES_TOP,TOP,Lignin-like,22.67241379310345,-0.11634980988593213,0.5087653469449306,0.041690365804518195,0.33335529611844095,11.533943965517242,482.4565927281358,0.4617477944081113,0.0077655421120427,0.0168177134922689,928,0.08669313691111342,0.9655426730709336,0.771476076113061,0.3925002935233752,4.116349809885932,Desert shrubland
OAES_TOP,TOP,Cond Hydrocarbon-like,21.54049295774648,0.44887617490805054,0.4531804963578333,0.04753382950737252,0.6184384257397603,15.705985915492958,464.00066883404565,0.268511609533424,0.004515751318481104,0.0168177134922689,568,0.10244084479000923,1.2066262957847937,0.9412631191309151,0.4265620875310705,3.5511238250919495,Desert shrubland
OAES_TOP,TOP,Tannin-like,20.08273381294964,0.4639082930324201,0.4515017964396138,0.05114237038012182,0.2782611616750448,11.003597122302159,496.41178192425474,0.12252556730895843,0.0020605998864797717,0.0168177134922689,278,0.11028531435742908,1.2148306117177217,1.0138790396109818,0.45776820775682864,3.53609170696758,Desert shrubland
OAES_TOP,TOP,Protein-like,22.587155963302752,-1.0032493907392368,0.5983160389824519,0.02972297630367926,0.042697765760310244,4.5963302752293576,484.08766171547825,0.05403151472589211,0.0009086865342133616,0.0168177134922689,109,0.07399592512577512,0.6713575014647554,0.6371164150024354,0.38119696979495715,5.003249390739237,Desert shrubland
OAES_TOP,TOP,Unsat Hydrocarbon-like,29.365079365079364,-0.8345945945945958,0.5834834748438658,0.024309302445744974,0.44552427899357444,15.38888888888889,515.2953814459647,0.04060044770223412,0.0006828066971140207,0.0168177134922689,63,0.05836335649979903,0.7138445956290189,0.5071556350626116,0.2959169322329801,4.834594594594596,Desert shrubland
OAES_TOP,TOP,Lipid-like,28.01851851851852,-1.4051553205551883,0.6370751497501091,0.02033203614620339,0.07664004050790615,4.648148148148148,513.4355160835213,0.03320458236404337,0.0005584251528289261,0.0168177134922689,54,0.05602271691289208,0.5696735312815875,0.47542186353631694,0.30287945490687507,5.405155320555188,Desert shrubland
OAES_TOP,TOP,Amino Sugar-like,18.29032258064516,-0.6067019400352729,0.5585473698921302,0.04321183732036965,0.0,3.2096774193548385,463.2720499946739,0.012443488566036078,0.00020927102554791876,0.0168177134922689,31,0.09788555866075765,0.7903584438919222,0.8545176110260337,0.47728856416509746,4.606701940035273,Desert shrubland
OAES_TOP,TOP,Carbohydrate-like,13.428571428571429,0.021276595744680993,0.49691209791605184,0.07125206097328675,0.047619047619047616,2.5476190476190474,412.15191747922097,0.00618882500109731,0.00010408188572224533,0.0168177134922689,21,0.14986168664173594,1.0124283634747397,1.3475935828877006,0.6696355544109363,3.978723404255319,Desert shrubland
OAES_TOP,TOP,Other,11.333333333333334,0.5294117647058822,0.4540517176716759,0.08754907001419274,0.0,4.833333333333333,409.0086057131857,0.0007461703902032216,1.2548879838852271e-05,0.0168177134922689,3,0.19432873103114184,1.2023922850196078,1.830508474576271,0.8311455170939152,3.4705882352941178,Desert shrubland
OCTB_TOP,TOP,Lignin-like,22.783012134189864,-0.041260691124408666,0.49403636022539893,0.043227947954058904,0.31951017041087837,11.698608137044967,493.13074793692283,0.42566612434321077,0.01676538310058776,0.039386228176969,2802,0.08884437675252083,1.024142513607218,0.7819959222593474,0.38633441914411204,4.041260691124409,Desert shrubland
OCTB_TOP,TOP,Cond Hydrocarbon-like,22.44113149847095,0.5439307736858248,0.43573041268828244,0.0481144895863532,0.6615225458687669,17.290711009174313,484.2768853226296,0.3914464033286214,0.01541759736055492,0.039386228176969,2616,0.10226743795297188,1.2949970231143606,0.9283362577134634,0.40450434068698315,3.4560692263141752,Desert shrubland
OCTB_TOP,TOP,Tannin-like,18.99648711943794,0.5421931825186461,0.4360179930020795,0.05679158316539973,0.2520466305935532,10.576112412177986,480.4948040259187,0.108173525724802,0.004260547166904278,0.039386228176969,854,0.1207319710718458,1.2934833333706728,1.0961209355390757,0.47792845040130955,3.457806817481354,Desert shrubland
OCTB_TOP,TOP,Protein-like,22.41988950276243,-0.8270083785115823,0.5737836850115857,0.03313205752614089,0.05205547595398125,5.497237569060774,474.1376938840178,0.02705838423172326,0.0010657276954507524,0.039386228176969,181,0.07773531036004921,0.7428170687352469,0.6653052889524198,0.38174132035281727,4.827008378511582,Desert shrubland
OCTB_TOP,TOP,Unsat Hydrocarbon-like,27.604790419161677,-0.8203904555314541,0.5755342483074118,0.026716959254007595,0.43704504663799226,14.455089820359282,497.68551166346964,0.03073907129330809,0.0012106960759063498,0.039386228176969,167,0.06294255578329176,0.7375160608441618,0.5410854108541084,0.3114131852060264,4.820390455531454,Desert shrubland
OCTB_TOP,TOP,Lipid-like,22.925925925925927,-1.2261712439418417,0.6139787451137597,0.02742401239121014,0.09145142958276331,4.712962962962963,437.0026893532828,0.008254874243192066,0.000325128360514547,0.039386228176969,54,0.0710427522942796,0.6287208766725584,0.6009273570324575,0.36895662457531647,5.226171243941842,Desert shrubland
OCTB_TOP,TOP,Carbohydrate-like,14.75,-0.04314329738058564,0.5006593968931337,0.06498780708969185,0.0,1.7954545454545454,488.6869062835636,0.0043274744618995555,0.00017044289658638202,0.039386228176969,44,0.1354146363579845,0.9973658862802716,1.2073170731707317,0.6044546377124418,4.043143297380586,Desert shrubland
OCTB_TOP,TOP,Amino Sugar-like,18.235294117647058,-0.40967741935483915,0.5322219424453045,0.04819858605199342,0.0,4.073529411764706,455.0732820361105,0.004134105032939483,0.0001628268041349104,0.039386228176969,34,0.10303729572941278,0.8789153927128212,0.8953913679590343,0.4765469331039156,4.409677419354839,Desert shrubland
OCTB_TOP,TOP,Other,10.0,-0.7999999999999998,0.5712901473015412,0.07504240266061775,0.2222222222222222,2.0,263.4314973409891,0.00020003734030352337,7.878716329108568e-06,0.039386228176969,3,0.17504240266061777,0.7504240266061775,1.5,0.8569352209523118,4.8,Desert shrubland
OCTU_TOP,TOP,Lignin-like,22.765477654776547,-0.05457001350742896,0.49360329805708714,0.04348910408052106,0.3163204984026731,11.569290692906929,493.22419200924054,0.4424302788844622,0.015155234883082359,0.0342545155844545,2439,0.08899081420356107,1.025918392231541,0.7800293163949719,0.3850250431537732,4.054570013507429,Desert shrubland
OCTU_TOP,TOP,Cond Hydrocarbon-like,22.56190019193858,0.5182585763202114,0.43621967022139047,0.04814000892533422,0.6584193383603124,17.30662188099808,482.7181491081658,0.37465338645418333,0.012833570265063477,0.0342545155844545,2084,0.101605936063898,1.2924229883821594,0.9165587509468078,0.39982095607654605,3.4817414236797886,Desert shrubland
OCTU_TOP,TOP,Tannin-like,18.89321608040201,0.5304873994281536,0.43522366307067284,0.057540468926230985,0.24789164217223347,10.455402010050252,477.8015387600257,0.11983266932270918,0.004104810038841524,0.0342545155844545,796,0.12161344987605657,1.297669186791476,1.0983939591398675,0.4780470423915521,3.4695126005718464,Desert shrubland
OCTU_TOP,TOP,Unsat Hydrocarbon-like,27.06,-0.8203991130820398,0.573636189325976,0.027467301884533977,0.43826947577304043,14.24,491.840350550275,0.032342629482071714,0.001107881105635863,0.0342545155844545,150,0.06442221688822947,0.7432651889954893,0.5519779208831647,0.3166345111274937,4.82039911308204,Desert shrubland
OCTU_TOP,TOP,Protein-like,22.035714285714285,-0.8557536466774716,0.5752820843189955,0.0335036867185623,0.061969763892369134,5.379464285714286,469.90291026729074,0.019665338645418327,0.0006736266491030574,0.0342545155844545,112,0.07888456192115549,0.7382776680483192,0.6728971962616822,0.38710570159782876,4.855753646677472,Desert shrubland
OCTU_TOP,TOP,Lipid-like,21.86111111111111,-1.3240152477763667,0.6216001756949819,0.027846304377884955,0.0705449629762483,3.4722222222222223,410.86166893483966,0.006270916334661355,0.00021480720131446766,0.0342545155844545,36,0.07358963347572486,0.6087511540387628,0.6186157517899761,0.38453166000033245,5.324015247776367,Desert shrubland
OCTU_TOP,TOP,Carbohydrate-like,14.368421052631579,-0.1245421245421241,0.5055461391437488,0.06679675996052375,0.0,2.210526315789474,448.8366202293728,0.0021752988047808765,7.451380680921178e-05,0.0342545155844545,19,0.13766709743832128,0.9780588210874581,1.2149200710479575,0.6141981512865439,4.124542124542124,Desert shrubland
OCTU_TOP,TOP,Amino Sugar-like,19.375,-0.4258064516129032,0.5321089715687136,0.045383963926510396,0.0,4.53125,475.7936255839016,0.002470119521912351,8.461274765881192e-05,0.0342545155844545,16,0.09699686715231684,0.879314301076139,0.8396501457725948,0.44678537554457587,4.425806451612903,Desert shrubland
OCTU_TOP,TOP,Other,10.0,1.7999999999999998,0.30686014546379325,0.1349722640933922,0.5333333333333333,8.75,336.9832187707291,0.00015936254980079682,5.458886945729801e-06,0.0342545155844545,2,0.32588135500248305,2.2588135500248305,3.272727272727273,1.0042695669724144,2.2,Desert shrubland
ONAQ_TOP,TOP,Lignin-like,20.649365628604382,-0.19415740378707458,0.5168953586124788,0.04519434311991581,0.29912004980018786,9.905997693194925,439.3739792076599,0.4212867093373494,0.008732873516854417,0.0207290506044934,867,0.09368944220365755,0.934627547603323,0.8313445557212871,0.42971814226008653,4.194157403787075,Desert shrubland
ONAQ_TOP,TOP,Cond Hydrocarbon-like,18.17312661498708,0.43366984217261484,0.4544646080236941,0.05627596080719752,0.6548309398072852,13.612403100775193,383.3505486976369,0.16549792921686746,0.003430614949675312,0.0207290506044934,387,0.12107940550857699,1.2003913667747337,1.110916194880791,0.5048720930536724,3.566330157827385,Desert shrubland
ONAQ_TOP,TOP,Protein-like,23.568181818181817,-0.893787023005923,0.5872645429186654,0.029820293896420744,0.02640630615255424,4.896103896103896,507.98165787693443,0.1708160768072289,0.0035408551001980793,0.0207290506044934,308,0.07225038068523464,0.7028101084224616,0.6242540254475849,0.36660225491961285,4.893787023005923,Desert shrubland
ONAQ_TOP,TOP,Tannin-like,16.574074074074073,0.4033519553072633,0.4581357857265633,0.06124052624801438,0.22495640701168643,8.613425925925926,415.4153581956146,0.08424322289156626,0.0017462820304048937,0.0207290506044934,216,0.13169718980812622,1.1827589792272772,1.2078285181733461,0.5533494671962966,3.5966480446927367,Desert shrubland
ONAQ_TOP,TOP,Amino Sugar-like,18.581196581196583,-0.4967801287948479,0.5476560682770474,0.04445157836897842,0.0,3.965811965811966,465.55663965796265,0.05115775602409639,0.001060451713435821,0.0207290506044934,117,0.09826942565508698,0.8259635160184539,0.8617021276595744,0.4719163992600089,4.496780128794848,Desert shrubland
ONAQ_TOP,TOP,Unsat Hydrocarbon-like,33.5974025974026,-0.8782373405488988,0.5863398320309472,0.02099851593460948,0.4336931161153614,16.448051948051948,537.7577385132992,0.06087631777108434,0.001261908271692028,0.0207290506044934,77,0.05076272157821211,0.7054955938030484,0.4393026941362916,0.2575806678906158,4.878237340548899,Desert shrubland
ONAQ_TOP,TOP,Carbohydrate-like,13.529411764705882,-0.034782608695651085,0.5020254203661068,0.07029002778738354,0.0,2.9019607843137254,399.7566451513926,0.016236822289156627,0.00033657391088809407,0.0207290506044934,51,0.14722968295979733,0.991931004750199,1.3189655172413797,0.6621542182415031,4.034782608695651,Desert shrubland
ONAQ_TOP,TOP,Lipid-like,27.217391304347824,-1.3354632587859427,0.6323319219736859,0.021363102331941893,0.10179271763989932,5.706521739130435,510.54632912127903,0.029461596385542167,0.0006107109223650634,0.0207290506044934,46,0.058104316389449885,0.581447915643288,0.495808383233533,0.31351546790072576,5.335463258785943,Desert shrubland
ONAQ_TOP,TOP,Other,9.0,0.11111111111111116,0.48165977531040793,0.11068380796279914,0.3333333333333333,3.25,270.0739855825191,0.00042356927710843374,8.78018897968941e-06,0.0207290506044934,2,0.2306838079627991,1.0761542716651922,2.057142857142857,0.9908429663528391,3.888888888888889,Desert shrubland
ORNL_TOP,TOP,Lignin-like,26.593843395098624,-0.25825157614375716,0.5109548560696863,0.0359902872473944,0.31349579802250455,12.949491930663479,551.9509230659711,0.4737018621636872,0.12357545787235734,0.260871800900069,3346,0.07359297540131143,0.9571200628018218,0.6357993412718521,0.32486476090876054,4.258251576143757,Temperate forests
ORNL_TOP,TOP,Cond Hydrocarbon-like,30.222404371584698,0.1513732438931772,0.4698326800490476,0.03431622896407163,0.6513799267168028,22.49808743169399,573.0761458415818,0.2944273500633497,0.07680779304526109,0.260871800900069,1830,0.0704251476696754,1.128417290801496,0.6190100349532077,0.2908311436993202,3.848626756106823,Temperate forests
ORNL_TOP,TOP,Tannin-like,20.096618357487923,0.47415865384615286,0.43748299563640347,0.05446677961696504,0.22454436387812607,10.66304347826087,508.714420811387,0.08858320113284285,0.023108859209017747,0.260871800900069,828,0.11374068450873254,1.2858031282914364,1.0161240838588714,0.4445370081448751,3.525841346153847,Temperate forests
ORNL_TOP,TOP,Unsat Hydrocarbon-like,32.8,-0.9055587067498578,0.5765369655369246,0.02239311464747673,0.4320354873847649,16.28953488372093,538.9508747902614,0.07508278057557785,0.019586980185335712,0.260871800900069,430,0.05288091952552551,0.7344941604372367,0.44747644100132977,0.25798670944416935,4.905558706749858,Temperate forests
ORNL_TOP,TOP,Protein-like,18.404358353510897,-0.705170372319432,0.554642891014629,0.0436288993881506,0.02111816281897152,4.460048426150121,414.8707180082539,0.04046399710401074,0.010555915796138458,0.260871800900069,413,0.09796385531500232,0.802961898908796,0.8314506207359355,0.4611581760208871,4.705170372319432,Temperate forests
